ID,Question,A,B,C,D,Answer,Subject
0,您正在为一个简单的估计任务训练线性回归模型，并注意到该模型对数据过度拟合。您决定添加 $\ell_2$ 正则化来惩罚权重。随着 $\ell_2$ 正则化系数的增加，模型的偏差和方差会发生什么变化？,偏差增加；方差增加,偏差增加；方差减少,偏差减少；方差增加,偏差减少；方差减少,B,machine_learning
0,什么是规范性视角？,事物现在的样子。,事物未来的样子。,事物本来应该的样子。,事物过去的样子。,C,management
1,哪项不是公认的业务连续性规划形式？,应急规划,情景规划,财务规划,建设规划,D,management
2,根据五因素模型，“外向型”作为一种人格类型，什么样的人具有这一类型的特点？,天性善良,冷静、自信,敏感、好奇,有主见、善于交际,D,management
0,当企业/产品进入衰退期时，这些目标通常用于成熟市场。目标是最大化短期利润和刺激正现金流。,剥离目标。,持有目标。,增长目标。,收集目标。,D,marketing
1,经济营销应该鼓励长期经济发展，而不是短期经济发展。,生态、进化和经济,生态、公平、经济,进化、公平和经济。,生态、公平和新兴。,B,marketing
0,沿着岩石圈板块边界的应力积累导致下列哪一种情况？,地震,磁场逆转,飓风,深海沉积物沉积增加,A,miscellaneous
1,以下哪一种产品的需求最有弹性？,水,面包,盐,猪肉,D,miscellaneous
2,以下哪项需要使用至少两根针？,流苏花边,编织,钩编,手工编织,D,miscellaneous
3,谁不是电视剧《伯南扎的牛仔》中卡特赖特的儿子？,亚当,小乔,霍斯,本,D,miscellaneous
4,每次涨潮平均间隔多长时间？,3 小时 25 分钟,6 小时 25 分钟,12 小时 25 分钟,24 小时 25 分钟,C,miscellaneous
5,哪个职业运动队的主场比赛在阿拉莫多美球场举行？,纽约喷气机队,底特律老虎队,波士顿棕熊队,圣安东尼奥马刺队,D,miscellaneous
6,在一组跨接电缆上，什么颜色表示负极连接器？,黑色,红色,橙色,蓝色,A,miscellaneous
7,是什么力量使冰淇淋蛋筒从旋转的旋转木马上飞出去？,离心力,媒介力,引力,Torsal,A,miscellaneous
8,1999 年那场引发了一场关于审查制度的全国性辩论的艺术展叫什么名字？,Sticks & Stones',Pulsation',Black & White',Sensation',D,miscellaneous
9,如果一个企业根据第 11 章提出申请，它在做什么？,宣布破产,出售股票,买小一点的公司,公司起诉政府,A,miscellaneous
10,弗兰克·辛纳屈的歌曲《My Way》的歌词是谁写的？,弗兰克·西纳特拉,克里斯·克里斯特·奥佛森,卡罗尔·金,保罗·安卡,D,miscellaneous
11,在编织中，织机上的垂直线和水平线被称为,波宾和羽毛笔,梭子和桨,褶和合股线,经纱和纬纱,D,miscellaneous
12,英国菜“香肠和土豆泥”是由香肠和什么组成的？,鸡蛋,培根,肝,土豆,D,miscellaneous
13,约翰·洛克菲勒在哪个行业赚取了财富？,汽车,石油,钢,铁路,B,miscellaneous
14,在颅骨上钻孔的过程叫什么？,分岔,环钻术,高层大气物理学,欺骗,B,miscellaneous
0,血浆磷脂中的哪些脂肪酸与心血管性死亡率降低相关？,棕榈酸 (16:0),长链（= 20 个碳原子）饱和和 n-3 多不饱和脂肪酸,α-亚麻酸 (18:3),硬脂酸 (18:0),B,nutrition
1,测量全身水分时，通常使用什么稳定同位素？,氘,碳 13,氮 15,氧 18,A,nutrition
2,严格素食者可能缺乏维生素 B12 的占比为多少？,3%,32%,66%,15%,B,nutrition
3,关于脂肪酸β-氧化，以下哪种说法不正确？,脂肪酸 ß-氧化的主要部位是过氧化物酶体，线粒体也含有该途径所需的酶,在肝脏内，过氧化物酶体用作将极长链脂肪酸氧化为中链产物,β-氧化速率调节因素为脂肪酸可用性和 β-氧化产物的利用率,过氧化物酶体是外源性物质和类花生酸降解的部位,A,nutrition
4,使用双标水法识别日常摄入量少报的缺点是什么？,其采用复杂的分析技术,其仅可标记能量摄入,不能发现低能量食物的少报,以上选项均正确。,D,nutrition
5,为了让老年人的营养状况达到最佳，建议老年人摄入：,高能量饮食。,高营养饮食，且密集进食。,低能量饮食。,每日补充抗氧化剂。,B,nutrition
6,摄入水果和蔬菜,观察性研究发现与骨矿物质损失更大相关,与骨骼健康的关系不确定，因为相关生活方式因素（如吸烟、运动和饮酒）是研究的混杂因素,在补充剂研究中，始终导致骨丢失较少,对骨矿物质丢失有较大影响,B,nutrition
7,摄入混合餐后会发生复杂级联事件，其可在全身水平整合脂肪代谢。以下哪项是正确的？,进餐导致脂肪组织内脂肪酶活性受到抑制，从而导致血浆 NEFA 浓度降低,脂肪组织脂蛋白脂肪酶被胰岛素激活，因此前者在进餐后最活跃,VLDL 合成途径在餐后期间受到抑制，这有利于乳糜微粒水解,以上选项均正确,D,nutrition
8,“功能性隔离”一词是什么意思？,儿童在当时只发育出一种功能,儿童与适当的营养隔离（即没有获得足够营养），因此不能充分发育,营养不良、冷漠的儿童未接受相同环境刺激，这对其发育产生不良影响,以上都不是,C,nutrition
9,关于蛋白水解，以下哪种说法是正确的？,组织蛋白质的分解代谢速率在一天中基本上是恒定的（波动很小）。,所有组织蛋白的分解代谢速率基本上相同（波动很小）。,待分解代谢的所有蛋白质都用肽泛素标记。,溶酶体酶是组织蛋白质分解代谢的唯一机制。,A,nutrition
0,柏克莱认为，除了在_____中之外，可感知的事物不可能存在。,头脑,绝对的存在,物质实体,物质宇宙,A,philosophy
1,根据摩尔的说法，每当我们想到__________时，我们就会想到好的事：,快乐。,我们渴望的东西。,内在价值。,以上都不是。,C,philosophy
2,高蒂尔声称，实用理性没有什么可做的，除了：,道德证成。,审慎证成。,认识证成。,一种错觉。,B,philosophy
3,休谟将美德定义为：,一种最大化幸福的倾向。,一种追求正义的倾向。,任何心理行为或品质都能给观众一种赞许的感觉。,任何心理行为或品质都会给所有人带来最好的结果。,C,philosophy
4,伊壁鸠鲁认为哲学：,不适合年轻人。,不适合老年人。,很重要，但不愉快。,以上都不是。,D,philosophy
5,根据d'Holbach的说法，人们认为是非物质灵魂存在的证据的所有精神和道德属性实际上都是_____。,纯粹智力的,纯粹物理的和自然的,飘渺的,未确定的,B,philosophy
6,密尔声称，正义和其他道德义务的区别完全对应于以下两者之间的区别：,完全义务和不完全义务。,积极责任和消极责任。,强责任和弱责任。,绝对义务和相对义务。,A,philosophy
7,克雷格认为，卡拉姆宇宙论论证确立了_____。,基督教的上帝存在,宇宙是有原因的,宇宙大爆炸模型是错误的,宇宙是没有原因的,B,philosophy
0,认为文明的所有特征都在一个地方发展，如埃及，并从那里传播到世界其他地方的观点被称为：,文化进化,移民主义,传播论,非原旨主义,C,prehistory
1,土著人是什么时候占领澳大利亚内陆的？,"10,000–12,000 年前","20,000–25,000 年前","35,000–40,000 年前","40,000–45,000 年前",B,prehistory
2,中石器时代的贸易模式与旧石器时代晚期的贸易模式有何区别？,在中石器时代，商品流通距离更远，交换的商品也更多,在中石器时代，商品流通距离更远，但交换的商品却更少,在中石器时代，商品流通距离更短，但交换的商品更多,在中石器时代，商品流通距离更短，并且交换的商品更少,C,prehistory
3,最近对尼安德特人和现代人的基因组分析表明：,具有欧洲和亚洲血统的现代人类基因组中有 1% 到 4% 来自尼安德特人，这很可能是通过杂交实现的。,尼安德特人与解剖学上的现代人完全不同，没有杂交的证据。,全世界的解剖学上的现代人与尼安德特人共有大约 16% 的基因组。,现代非洲人与尼安德特人共有超过 4% 的基因组，远远超过现代欧洲和亚洲人口，这表明成功杂交的时间更长。,A,prehistory
4,最近对石器复制和脑成像的研究提出了以下假设：,工具制造过程中建立的联系使大脑为语言的产生和使用做好了准备。,工具制作需要合作，而这种合作只能与语言共存。,工具制造起源于语言进化后的数百万年。,大脑和两足运动之间的联系为手制作工具做好了准备。,A,prehistory
5,克洛维斯矛尖未在_____发现：,阿拉斯加。,墨西哥。,加拿大。,美国大陆。,A,prehistory
6,_________的做法使印加人大大增加了可耕地的数量。,灌溉,梯田,砍伐和焚烧,施肥,B,prehistory
7,为什么投矛器代表了一种有用的创新？它是什么时候出现的？,它使战争变得如此致命，以至于它在旧石器时代中期和石器时代中期开始被淘汰。,从旧石器时代中期和石器时代中期开始，它允许猎人进行艺术表达。,从旧石器时代晚期开始，它发射更大的长矛的速度更快，频率更高。,从旧石器时代晚期开始，它就以更大的力量和精度发射投射物。,D,prehistory
8,街头行人调查的适当性和有用性取决于：,初级和次级垃圾的存在。,自然暴露的层，在其中寻找人工制品、生态制品或骨头。,可以在人工制品、生态制品和骨头之间建立的联系。,一个人工制品隐藏处或集合的存在。,B,prehistory
9,关于米诺斯文明的起源，哪个是正确的？,克里特岛曾是埃及人的殖民地，他们称这个岛为“米诺雅”。,"早期人类在距今 150,000 年左右越过陆桥来到克里特岛，并逐渐成为米诺斯人。",克里特岛上居住着希腊人和其他人，但米诺斯文化是当地发展起来的。,克里特文化是埃及和美索不达米亚元素的混合体。,C,prehistory
10,“祖母效应”指的是：,许多旧石器时代妇女的过早衰老。,随着老年妇女开始表达自己，洞穴壁画发生了变化。,儿童死亡率的下降与老一辈人的存在有关。,女权主义考古学家在现场质疑男性偏见的倾向。,C,prehistory
0,在参与编制非发行人财务报表时，会计师发现管理层将土地按评估价值列示，并且如果遵循公认会计准则（GAAP），则土地账户和股东权益都将减少 100 万美元，这是一个重大的金额。由于管理层不会修改财务报表，会计师决定修改标准编制报告。在这种情况下，会计师应：,因不符合 GAAP 而根据重要性发表否定意见或保留意见。,在会计师报告中添加一个单独的段落，将财务报表的分发限制为“仅用于内部使用。”,在会计师报告中添加一个单独的段落，披露不符合 GAAP 及其对财务报表的影响。,在会计师报告中添加一个单独的段落，解释按历史成本记录资产的基本目的。,C,professional_accounting
1,固有风险和控制风险与检查风险的区别如下：,固有风险和控制风险由客户计算。,固有风险和控制风险独立于审计存在。,固有风险和控制风险由审计员控制。,固有风险和控制风险是审计员对重大事项的判断的结果。,B,professional_accounting
2,在审查非发行人财务报表的过程中，会计员发现几项租赁应记入资本，但未记入资本。会计员认为这些租赁对财务报表具有重要影响。由于管理层不会将这些租赁记入资本，会计员决定修改标准审查报告。在这种情况下，会计员应当,由于违背公认会计原则 (GAAP) 而出具否定意见。,对实体的财务报表不发表任何形式的保证。,强调财务报表仅供有限用途。,在会计师的报告中，以单独一段披露违背 GAAP 的情况。,D,professional_accounting
3,在确定企业基金的分类时，下列哪个陈述是最重要的特征？,主要客户是基层政府。,活动的定价政策确定了旨在收回成本的费用和收费。,活动由债务融资，该债务部分由活动费用和收费的净收入抵押担保。,法律或法规要求通过税收或类似收入来收回提供服务的成本（包括资本成本）。,B,professional_accounting
4,"某非政府非营利组织持有下列投资：                        
投资成本，公允价值（年初），公允价值（年末）        
股票 A（100 股），每股 50 美元，每股 45 美元，每股 51 美元                                                        
股票 B（200 股），每股 40 美元，每股 41 美元，每股 49 美元                                                        
应在年终财务状况表中报告的股票投资金额是多少？","12,700 美元","13,000 美元","13,800 美元","14,900 美元",D,professional_accounting
0,一名 15 岁男孩被父母带到急诊科，因为他有 2 小时的精神错乱惑和躁动病史。在从夏令营回来后的两天内，他还出现了发热、头痛、颈部僵硬和呕吐。他的父母说他不使用违禁药物。到达时，他表现出好斗性，并有幻觉的迹象。他的体温为 40°C（104°F），脉搏 80 次/分，呼吸 17 次/分，血压为 100/70 mm Hg。进行了腰椎穿刺。脑脊液分析结果显示有囊肿和滋养体。下列哪种是病原体进入该患者中枢神经系统的最可能途径？,面神经,额窦,乳突小房,嗅觉神经,D,professional_medicine
1,一名 47 岁的男子因 2 小时前突然出现呼吸困难、剧烈胸痛和出汗被送到急诊科。他没有类似症状的病史。他患有高血压，正在服用氢氯噻嗪治疗。他每天抽一包烟，已有 30 年烟龄。他的脉搏为 110 次/分，呼吸为 24 次/分，血压为 110/50 mmHg。在左胸骨缘可以听到一个 3/6 级的吹风样舒张期杂音，向右胸骨缘扩散。双侧股动脉脉搏减弱。心电图显示左心室肥大。下列哪项是最可能的诊断？,急性心肌梗死,主动脉夹层,食管破裂,二尖瓣脱垂,B,professional_medicine
2,一名 26 岁女子因剧烈背痛和腹痛以及轻度但持续的阴道出血持续 8 小时被送到急诊室。腹部超声显示在壶腹部有一个 2 厘米的异位妊娠。壶腹部已经破裂进入周围组织。这种破裂的液体最可能会在下列哪个位置找到？,腹膜小腔,子宫系膜,道格拉斯陷凹,子宫腔,C,professional_medicine
3,一名 34 岁的女性因双腿水肿 3 到 4 周和体重增加 9 公斤（20 磅）的病史来看医生。病史包括镰状细胞特质和轻度贫血。她因一个月前被诊断为跟腱炎，每天三次服用 800 毫克布洛芬。她过去 15 年每天抽五支烟，每个周末喝一到五瓶啤酒。16 年前她曾短暂尝试过可卡因，但从未使用过静脉注射毒品。她过去 12 年一直处于单一性伴侣关系中。今天，她的生命体征为体温 37.2°C（99.0°F），脉搏 88 次/分，呼吸 16 次/分，血压 145/95 mm Hg。体检显示有眼睑水肿但无颈静脉怒张。肺部听诊清晰。心脏检查 S1 和 S2 未见杂音或奔马律。腹部检查显示有鼓胀，叩诊时有移动性浊音。下肢检查显示双侧大腿中部到脚踝都有凹陷性水肿。该患者的下列哪项研究结果最有可能异常？,HIV 抗体研究,血清 B 型钠尿肽浓度,尿液毒理筛查,尿蛋白浓度,D,professional_medicine
4,一名 64 岁的女性来看诊，因有大约 6 个月的吞咽唾液困难史。她说话含糊不清。舌头检查显示肌肉萎缩和肌束颤动。左下肢的深部肌腱反射减弱，并有肌束颤动。左上肢的深部肌腱反射亢进。最可能的诊断是,肌萎缩侧索硬化,腓德里希共济失调,皮克病,进行性多灶性白质脑病,A,professional_medicine
0,关于拥挤的影响，下列哪项是正确的？,与女性相比，男性更容易在拥挤环境中表现出攻击性行为。,与女性相比，男性更不容易因拥挤的环境而感到压力。,男性和女性对拥挤环境产生负面反应的可能性相当。,男性和女性对拥挤环境产生的攻击性反应程度大致相同,B,professional_psychology
1,关于催眠，最恰当的描述是一种对暗示的反应，涉及：,可测量的生理变化。,记忆、情绪和感知的改变。,对情境要求的依从性增强。,“人工睡眠”状态。,B,professional_psychology
2,将受测者的表现与特定受测者团体的表现进行比较的标准化测验或测量是：,标准参照测验,功能性行为评估,智力评估,常模参照测验,D,professional_psychology
3,根据欧文·亚隆的观点，团体治疗中的 ________ 类似于个体治疗中的心理治疗师-来访者关系。,普遍性,认同,凝聚力,联盟,C,professional_psychology
4,如果实验室进行的心理学研究的目的要求向被试隐瞒某些信息，则被试的同意,可豁免，前提是获得了被试直系亲属的书面同意,不是必要的，但有必要向被试解释研究情况,是必要的，并且必须提供可能影响参与意愿的重要方面解释,只有在可能有造成身体或心理伤害的风险时才有必要,C,professional_psychology
5,“系统方法”解决工商业问题的主要重点在于改善,组织绩效,工作习惯,组织士气,个人士气,A,professional_psychology
6,下列哪项关于企业强文化的说法是正确的？,其可促进文化和其他类型的变革,其与低水平的工作承诺相关,其与高水平的工作绩效相关,其与高水平的自愿离职相关,C,professional_psychology
7,您有一名新的来访者，她是一位 37 岁的女性，症状符合重度抑郁症的诊断标准。她在您为她提供了三次治疗后告诉您，她以前接受过另一位心理师的治疗，但在该心理师对她进行性骚扰后终止了治疗。她不想让您与任何人谈及此事。考虑到美国和加拿大心理学协会道德准则，您最妥当的做法是：,告知来访者存在保密限制，并报告不符合职业道德的行为。,告知来访者存在保密限制，并联系该心理师。,与来访者讨论她的选择并替她保密，除非她签署相应的授权书。,联系道德委员会，以便确定该情况下最妥当的处理程序。,C,professional_psychology
8,准实验设计与真实验设计的区别在于是否,从人群中随机选择被试,使用对照组或比较组,随机将被试分配到各组,使用有效且可靠的结果测量指标,C,professional_psychology
9,长期使用氯丙嗪的主要担忧是其可能引发下列哪种情况？,急性高血压危象,严重的顺行性遗忘,迟发性运动障碍,肾毒性,C,professional_psychology
10,根据哈里·斯塔克·沙利文的观点，下列哪种认知体验符合精神分裂症行为的特征描述？,不完善模式：私密符号和因果关联,毒性扭曲模式：以与早年生活相同的方式对待他人,未分化模式：能够言语前的离散、无关联状态,基本焦虑：在充满敌意的世界中感到无助/孤立,C,professional_psychology
11,客体关系心理疗法与弗洛伊德的心理动力学疗法相似，主要关注,依恋与分离问题,心理治疗师的中立角色,早期童年经历,自我、本我和超我,C,professional_psychology
12,在以来访者为中心的案例咨询中，顾问的主要目标是：,帮助咨询者确定如何更有效地为特定来访者提供治疗。,帮助咨询者确定评估其自身专业服务的方法。,帮助咨询者提高技能和知识，以便其在以后发挥更好的作用。,与咨询者合作，为来访者提供最佳干预措施。,A,professional_psychology
0,公关流程的 ________ 阶段包括决定采用哪些战略和战术来响应组织的目标并执行这些战略和战术。,规划,实施,评估,战术,B,public_relations
1,在哪种公共关系专业中，将人口细分为心理统计、人口统计和地理统计尤为重要？,问题管理,投资者关系,公共事务,营销传播,D,public_relations
0,"裘德洛 （Chodorow,1978）认为性别社会化是通过以下途径实现的：",男孩和女孩都很依恋母亲，但后来男孩脱离了母亲,女孩依恋母亲，但后来脱离了母亲,男孩依恋父亲，女孩依恋母亲,男孩和女孩都很依恋父亲，但后来女孩脱离了父亲,A,sociology
1,马克思宣称，当发生以下情况时，宗教会消失：,道德个人主义新趋势形成时,社会主义革命消除了对资本主义意识形态的需求,教堂出席率降至 15% 以下,人们开始更加相信科学技术,B,sociology
2,以下哪一项不被视为一个社会层面？,家庭,办公室,地球村,民族国家,B,sociology
3,沃纳和默达尔（Warner and Myrdal） 声称，以前是奴隶的黑人之所以没有加入北美城市的 “种族大熔炉”，是因为：,白人不信奉自由、平等和民主,他们希望保留强烈的原始民族身份,他们不准备从南方各州移居到北美,公民身份的承诺与持续的歧视相悖,D,sociology
0,目前全球有多少人感染了乙型肝炎？,3.5 亿,20 亿,"100,000",100 万,A,virology
1,副粘病毒科中的哪种病毒能够引起非常严重的义膜性喉炎？,麻疹,偏肺病毒,亨德拉病毒,呼吸道合胞体病毒 (RSV),B,virology
2,拉沙病毒和埃博拉病毒均是西非新出现的病毒。这些病毒的起源是什么动物？,人类,灵长类,果蝠,猪,B,virology
3,下列哪项是布尼亚病毒科的遗传特征？,含反义表达的三节段负链 RNA 病毒,高度可变的 RNA 病毒,通过节肢动物媒介传播的新兴病毒,使用 RT 酶,A,virology
0,在锡克教中，要想获得心灵的解脱，内心必须做到什么？,牢记神的名字,沉思神圣的赞美诗,牢记死亡在所难免,沉思世界的美好,A,world_religions
